-39.372;-4.9738;2.1
-39.241;-5.459;2.1
-39.097;-5.9408;2.1
-38.942;-6.4189;2.1
-38.775;-6.8929;2.1
-38.596;-7.3625;2.1
-38.405;-7.8275;2.1
-38.202;-8.2875;2.1
-37.988;-8.7423;2.1
-37.763;-9.1916;2.1
-37.526;-9.6351;2.1
-37.278;-10.072;2
-37.02;-10.503;2
-36.751;-10.928;2
-36.471;-11.345;2
-36.18;-11.756;2
-35.88;-12.159;2
-35.569;-12.554;2
-35.249;-12.941;2
-34.919;-13.32;2
-34.579;-13.691;2
-34.231;-14.053;2
-33.873;-14.406;2
-33.507;-14.75;2
-33.132;-15.085;2
-32.748;-15.41;2
-32.357;-15.726;2
-31.958;-16.031;2
-31.551;-16.327;2
-31.138;-16.612;2
-30.717;-16.887;2
-30.289;-17.151;2
-29.855;-17.404;2
-29.414;-17.646;2
-28.968;-17.877;2
-28.516;-18.097;2
-28.058;-18.305;2
-27.596;-18.502;2
-27.128;-18.687;2
-26.656;-18.86;2
-26.18;-19.021;2
-25.7;-19.17;2
-25.217;-19.308;2
-24.73;-19.433;2
-24.24;-19.545;2
-23.748;-19.646;2
-23.253;-19.734;2.1
-22.756;-19.809;2.1
-22.257;-19.872;2.1
-21.757;-19.923;2.1
-21.256;-19.961;2.1
-20.754;-19.986;2.1
-20.251;-19.998;2.1
-19.749;-19.998;2.1
-19.246;-19.986;2.1
-18.744;-19.961;2.1
-18.243;-19.923;2.1
-17.743;-19.872;2.1
-17.244;-19.809;2.1
-16.747;-19.734;2.2
-16.252;-19.646;2.2
-15.76;-19.545;2.2
-15.27;-19.433;2.2
-14.783;-19.308;2.2
-14.3;-19.17;2.2
-13.82;-19.021;2.2
-13.344;-18.86;2.2
-12.872;-18.687;2.2
-12.404;-18.502;2.3
-11.942;-18.305;2.3
