1,0,0,0,0,0,0.01
0,1,0.028,0,0,0.01159593701,0
0,0,1,0,0,0.0233600665,0
0,0,0,1,0.01,0,0
0,0,0,0.1837078652,1,0.1255751136,0
0,0,0,0,0,1,0
0,0,0,0,0,0,1
0,0,0,0,0.02377028714,0.01,0
1,0,0,0,0,0,0
0,1,0,0,0,0,0
0,0,0,-27.26224719,0,-4.283369832,0
0,0,0,0,1,0,0
0,0,0,0,0,2.33600665,0
0,0,0,0,0,1,0
0,0,0,0,0,0,1
0,0,-2.258177278,0,0,0,0
0.2226851604,0,0,0,0,0,0.009633547861
0,0.2492402232,0,0,4.780211446e-05,0.0114505704,0
0,0.2197322068,-1.549687884e-05,0,9.630377514e-05,0.02306871087,0
0,0,-6.230220132e-05,0.01000002128,0,-0.000264286048,0
0,0,-9.777623213e-05,1.000000004,0.0005174354579,0.1239470515,0
0,0,-0.0006874835726,0,0.004122139557,0.9874217855,0
6.969070208e-05,0,0,0,0,0,0.8541018662
0,0,0,0,0,0,0.009999995686
0,0.0003760878217,0.0002109952094,0,5.167733461e-05,0.0123789916,0
0,0,0,0,9.657249322e-05,0.02313308094,0
0,0,-6.230220134e-05,0.01000002128,0,-0.0002642860481,0
0,0,-9.777623213e-05,1.000000004,0.000517435458,0.1239470515,0
0,0,-0.0006874835725,0,0.004122139556,0.9874217855,0
0,0,0,0,0,0,0.8541019662
-1.4559,3.0191,2.020134569,0,0,0,0
111,1,500,4000,0.7,23,1.12
1.3,0.355,0.4964,0.5986,1.151917306,0.05477225575,0.3206479091
3.065253572,0.9435938759,0.01,2.205882353,0,3.75,3.5
