1,0,0,0,0,0,0.01
0,1,0.03,0,0,0.01471256288,0
0,0,1,0,0,0.03343004518,0
0,0,0,1,0.01,0,0
0,0,0,0.4170918367,1,0.3491446828,0
0,0,0,0,0,1,0
0,0,0,0,0,0,1
0,0,0,0,0.06379000464,0.01,0
1,0,0,0,0,0,0
0,1,0,0,0,0,0
0,0,0,-19.40311224,0,0.8218118096,0
0,0,0,0,1,0,0
0,0,0,0,0,3.343004518,0
0,0,0,0,0,1,0
0,0,0,0,0,0,1
0,0,-1.467170107,0,0,0,0
0.2226851604,0,0,0,0,0,0.009633547861
0,0.2510389206,0,0,8.616609609e-05,0.01442293154,0
0,0.2195339866,0,0,0.0001957879287,0.03277200684,0
0,0,-6.240549569e-05,0.01000006887,0,5.028135769e-05,0
0,0,1.971466898e-05,1.000000029,0.002044928652,0.3422908463,0
0,0,0.0001310158626,0,0.005856607479,0.9803095713,0
6.969070208e-05,0,0,0,0,0,0.8541018662
0.2472,-0.69413,-1.228676169,0,0,0,0
100,2,6,4000,1.5,16,0.88
1.37,0.1079,0.4401,0.4399,1.373574121,0.05477225575,0.2877925246
2.751170487,0.9318336742,0.01,1.999545558,0,3.75,3.5
